D64AE909-6109-42DF-9376-BC69B692814F;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-18 14:21:57.000;2020-12-18 15:29:22.000;14.00;UPA01;42342;NULL
CC1986FD-7B71-40F2-B17A-17C0501C4B02;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-18 14:14:27.000;2020-12-18 15:27:50.000;14.00;UPA01;42341;NULL
92932E2C-4E97-4A9B-BD50-7FB352800D20;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-18 14:50:21.000;2020-12-18 15:21:07.000;10.00;UPA01;42340;NULL
8EAF261D-7F9E-43F2-A468-ACB898D901C2;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-18 14:36:37.000;2020-12-18 15:07:30.000;10.00;UPA01;42339;NULL
E470B15F-71FB-494A-8365-280177FF105E;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-18 14:03:09.000;2020-12-18 15:05:33.000;10.00;UPA01;42338;NULL
684F7E43-6DDD-4F19-9447-F5C3BD3F0211;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":1}";2020-12-18 14:12:03.000;2020-12-18 14:54:12.000;10.00;UPA01;42336;NULL
74A605E6-5472-4D65-81C2-3E44781174D5;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":1}";2020-12-18 12:52:28.000;2020-12-18 14:47:43.000;14.00;UPA01;42335;NULL
B9C5486B-B2BE-4307-9BD4-054B1641777C;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":1}";2020-12-18 13:37:15.000;2020-12-18 14:44:41.000;14.00;UPA01;42334;NULL
B5F367D1-63BC-44D1-AB70-693023207096;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-18 13:12:03.000;2020-12-18 14:16:31.000;10.00;UPA01;42333;NULL
B6DC92F9-D540-4B67-A90E-7FF5FDD494C1;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-18 12:59:24.000;2020-12-18 14:10:23.000;14.00;UPA01;42332;NULL
